timestamp,run_id,ground_truth,test_condition,camera_read_ms,efficientnet_label,efficientnet_confidence,efficientnet_preprocessing_ms,efficientnet_inference_ms,resnet50_label,resnet50_confidence,resnet50_preprocessing_ms,resnet50_inference_ms,densenet121_label,densenet121_confidence,densenet121_preprocessing_ms,densenet121_inference_ms,shufflenet_label,shufflenet_confidence,shufflenet_preprocessing_ms,shufflenet_inference_ms,hard_voting_label,soft_voting_label,soft_voting_confidence,weighted_voting_label,weighted_voting_confidence,agreement_count,number_of_models,ensemble_ms,total_latency_ms,fps,cpu_percent,ram_percent,process_ram_mb,cpu_temperature_c
2026-07-27T01:22:44.532,RT_20260727_012243_000292,,real_time_webcam,1.89,CardBoard,0.752619,5.86,144.47,CardBoard,0.997998,5.29,667.03,Paper,0.951151,5.19,470.7,CardBoard,0.922682,5.19,31.93,CardBoard,CardBoard,0.679536,CardBoard,0.673992,3,4,0.43,1337.69,0.748,56.9,24.4,602.21,51.12
2026-07-27T01:22:45.858,RT_20260727_012244_000293,,real_time_webcam,2.27,CardBoard,0.883832,5.06,115.75,CardBoard,0.948144,5.42,670.32,CardBoard,0.862745,5.42,464.62,CardBoard,0.953392,5.3,32.12,CardBoard,CardBoard,0.912028,CardBoard,0.911336,4,4,0.43,1306.01,0.766,54.1,24.4,602.21,50.15
2026-07-27T01:22:47.204,RT_20260727_012245_000294,,real_time_webcam,1.94,CardBoard,0.917844,5.91,136.95,CardBoard,0.987876,6.56,669.0,CardBoard,0.839982,5.14,460.76,CardBoard,0.946013,5.05,30.9,CardBoard,CardBoard,0.922929,CardBoard,0.922507,4,4,0.44,1323.26,0.756,56.7,24.4,602.21,49.17
2026-07-27T01:22:48.519,RT_20260727_012247_000295,,real_time_webcam,1.53,CardBoard,0.906073,5.04,115.62,CardBoard,0.994545,5.42,663.8,CardBoard,0.869535,5.38,461.6,CardBoard,0.943574,5.35,31.2,CardBoard,CardBoard,0.928432,CardBoard,0.928297,4,4,0.43,1295.39,0.772,53.4,24.4,602.21,49.17
2026-07-27T01:22:49.905,RT_20260727_012248_000296,,real_time_webcam,2.82,CardBoard,0.925341,5.33,144.04,CardBoard,0.995726,5.18,700.81,CardBoard,0.877314,5.33,464.46,CardBoard,0.941497,5.16,31.29,CardBoard,CardBoard,0.934969,CardBoard,0.934935,4,4,0.43,1363.65,0.733,55.5,24.4,602.21,49.66
2026-07-27T01:22:51.232,RT_20260727_012249_000297,,real_time_webcam,1.57,CardBoard,0.946634,5.1,115.11,CardBoard,0.995812,5.42,676.32,CardBoard,0.833649,5.27,461.81,CardBoard,0.95904,5.36,31.38,CardBoard,CardBoard,0.933784,CardBoard,0.933196,4,4,0.44,1307.8,0.765,53.0,24.4,602.21,49.66
2026-07-27T01:22:52.606,RT_20260727_012251_000298,,real_time_webcam,1.88,CardBoard,0.937808,5.97,143.54,CardBoard,0.999492,5.92,674.16,CardBoard,0.841182,5.33,477.88,CardBoard,0.942744,5.14,31.2,CardBoard,CardBoard,0.930307,CardBoard,0.930039,4,4,0.43,1351.26,0.74,56.1,24.4,602.21,49.66
2026-07-27T01:22:53.940,RT_20260727_012252_000299,,real_time_webcam,1.61,CardBoard,0.896684,5.09,115.04,CardBoard,0.990571,5.37,678.69,CardBoard,0.833789,5.39,466.84,CardBoard,0.941055,5.4,31.46,CardBoard,CardBoard,0.915525,CardBoard,0.915147,4,4,0.44,1315.29,0.76,54.0,24.4,602.21,50.63
2026-07-27T01:22:55.321,RT_20260727_012253_000300,,real_time_webcam,1.89,CardBoard,0.747569,6.0,152.97,CardBoard,0.981513,5.46,681.73,CardBoard,0.76078,5.15,468.7,CardBoard,0.879478,4.89,31.37,CardBoard,CardBoard,0.842335,CardBoard,0.842246,4,4,0.43,1358.38,0.736,57.2,24.3,602.21,49.17
2026-07-27T01:22:56.641,RT_20260727_012255_000301,,real_time_webcam,1.58,CardBoard,0.815929,5.11,119.22,CardBoard,0.9549,5.1,663.69,CardBoard,0.764679,5.39,463.78,CardBoard,0.89507,5.31,31.58,CardBoard,CardBoard,0.857644,CardBoard,0.857172,4,4,0.43,1301.18,0.769,51.6,24.3,602.21,49.17
2026-07-27T01:22:58.048,RT_20260727_012256_000302,,real_time_webcam,3.04,CardBoard,0.860459,5.3,157.06,CardBoard,0.97868,5.18,707.26,CardBoard,0.90225,4.91,464.57,CardBoard,0.876582,5.21,31.6,CardBoard,CardBoard,0.904493,CardBoard,0.905445,4,4,0.42,1383.07,0.723,55.0,24.3,602.21,50.15
2026-07-27T01:22:59.406,RT_20260727_012258_000303,,real_time_webcam,1.7,CardBoard,0.743155,5.09,115.02,CardBoard,0.989851,5.16,722.57,CardBoard,0.858566,5.15,446.64,CardBoard,0.909846,5.35,31.1,CardBoard,CardBoard,0.875354,CardBoard,0.875548,4,4,0.5,1338.19,0.747,53.0,24.3,602.21,50.63
2026-07-27T01:23:00.822,RT_20260727_012259_000304,,real_time_webcam,3.32,CardBoard,0.739904,5.24,142.08,CardBoard,0.991525,5.2,728.64,CardBoard,0.722574,4.89,468.75,CardBoard,0.891024,5.17,31.37,CardBoard,CardBoard,0.836257,CardBoard,0.835805,4,4,0.44,1393.4,0.718,58.6,24.3,602.21,50.15
2026-07-27T01:23:02.183,RT_20260727_012300_000305,,real_time_webcam,1.48,CardBoard,0.805005,5.14,116.11,CardBoard,0.997348,5.34,720.36,CardBoard,0.89165,5.33,450.97,CardBoard,0.9087,5.1,31.09,CardBoard,CardBoard,0.900676,CardBoard,0.901196,4,4,0.44,1341.48,0.745,53.5,24.3,602.21,50.63
2026-07-27T01:23:03.580,RT_20260727_012302_000306,,real_time_webcam,3.25,CardBoard,0.884109,5.06,144.71,CardBoard,0.985384,5.7,725.62,CardBoard,0.783034,4.89,448.35,CardBoard,0.893864,5.18,31.58,CardBoard,CardBoard,0.886598,CardBoard,0.88653,4,4,0.43,1373.2,0.728,56.6,24.4,602.21,50.63
